++
||
++
++


Similar words to addiction
expert count: 16088 | Novice has 1434 less
+-----------------------+------------+------------+------------+
|          Word         | Novice Pos | Expert Pos | Difference |
|          trpv         |    105     |     76     |     29     |
|       androgenic      |    106     |    155     |    -49     |
|      pregnenolone     |    107     |     -      |     -      |
|        secretin       |    108     |    140     |    -32     |
|    proinflammatory    |    109     |    107     |     2      |
|         maois         |    110     |     77     |     33     |
|      adiponectin      |    111     |     62     |     49     |
|       reserpine       |    112     |     97     |     15     |
|     antidepressant    |    113     |    142     |    -29     |
|          trh          |    114     |     -      |     -      |
|    tranylcypromine    |    115     |    111     |     4      |
|       calcitonin      |    116     |     -      |     -      |
|       clonidine       |    117     |    116     |     1      |
|         snris         |    118     |     -      |     -      |
|          dhea         |    119     |     99     |     20     |
|       phenelzine      |    120     |     -      |     -      |
|     carbamazepine     |    121     |     86     |     35     |
|      potentiated      |    122     |    184     |    -62     |
|       anxiolytic      |    123     |    125     |     -2     |
|        anatoxin       |    124     |     -      |     -      |
|       gabaergic       |    125     |     91     |     34     |
|      hypothalamus     |    126     |    173     |    -47     |
|        opioids        |    127     |     90     |     37     |
|     bromocriptine     |    128     |     -      |     -      |
|     norethisterone    |    129     |     -      |     -      |
|       estrogens       |    130     |    158     |    -28     |
|    benzodiazepines    |    131     |    110     |     21     |
|      clopidogrel      |    132     |     -      |     -      |
|        androgen       |    133     |    152     |    -19     |
|      aripiprazole     |    134     |     87     |     47     |
|       tryptophan      |    135     |    108     |     27     |
|        doxepin        |    136     |     -      |     -      |
|       pregabalin      |    137     |    115     |     22     |
|    neuroprotection    |    138     |     -      |     -      |
|       naltrexone      |    139     |    134     |     5      |
|      testosterone     |    140     |     -      |     -      |
|     neurochemicals    |    141     |     88     |     53     |
|       trazodone       |    142     |    127     |     15     |
|     gonadotropins     |    143     |    171     |    -28     |
|        levodopa       |    144     |     -      |     -      |
|      vasodilatory     |    145     |     -      |     -      |
|      nonselective     |    146     |    194     |    -48     |
|          cgrp         |    147     |     -      |     -      |
|        warfarin       |    148     |     -      |     -      |
|      fibrinolysis     |    149     |     -      |     -      |
|       phenytoin       |    150     |     96     |     54     |
|        prodrug        |    151     |     -      |     -      |
|      potentiating     |    152     |     -      |     -      |
|       nociceptin      |    153     |     -      |     -      |
|      finasteride      |    154     |     -      |     -      |
|     antiandrogenic    |    155     |     -      |     -      |
|    vasoconstrictive   |    156     |    187     |    -31     |
|       gabapentin      |    157     |    114     |     43     |
|       amiloride       |    158     |     -      |     -      |
|        thrombin       |    159     |     -      |     -      |
|       kisspeptin      |    160     |     -      |     -      |
|     amitriptyline     |    161     |    179     |    -18     |
|     neuromodulator    |    162     |    119     |     43     |
|        fibrates       |    163     |     -      |     -      |
|       memantine       |    164     |    135     |     29     |
|          mtor         |    165     |    193     |    -28     |
|          shbg         |    166     |    188     |    -22     |
|       endothelin      |    167     |     -      |     -      |
|        agonist        |    168     |     -      |     -      |
|       cytotoxic       |    169     |    103     |     66     |
|        danazol        |    170     |     -      |     -      |
|       sertraline      |    171     |    131     |     40     |
|      propranolol      |    172     |    130     |     42     |
|      cannabinoid      |    173     |    121     |     52     |
|       sulfatide       |    174     |    145     |     29     |
|     glutamatergic     |    175     |    132     |     43     |
|    sympathomimetic    |    176     |    104     |     72     |
|      calcineurin      |    177     |     -      |     -      |
|      neurotensin      |    178     |    101     |     77     |
| antimineralocorticoid |    179     |     -      |     -      |
|      bicalutamide     |    180     |    147     |     33     |
